model;Manufacturer;Year;Price;Transmission;mileage;fuelType;Tax;Mpg;engineSize;model_index;manufacturer_index;transmission_index;fuelType_index
Antara;Opel;2013.0;6700.0;Manual;38548.0;Diesel;235.0;44.1;2.2;142.0;2.0;0.0;1.0
Antara;Opel;2013.0;8495.0;Manual;45000.0;Diesel;235.0;44.1;2.2;142.0;2.0;0.0;1.0
Antara;Opel;2014.0;6490.0;Manual;39003.0;Diesel;235.0;44.1;2.2;142.0;2.0;0.0;1.0
Arteon;Volkswagen;2017.0;18700.0;Semi-Auto;30874.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2017.0;18980.0;Semi-Auto;33915.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2017.0;20431.0;Semi-Auto;18392.0;Diesel;150.0;62.8;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2017.0;22290.0;Semi-Auto;6502.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;18498.0;Semi-Auto;31593.0;Diesel;150.0;52.3;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2018.0;19990.0;Semi-Auto;32713.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;21811.0;Semi-Auto;21601.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2018.0;21998.0;Semi-Auto;5952.0;Petrol;145.0;48.7;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;22025.0;Semi-Auto;24401.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;22495.0;Semi-Auto;27715.0;Petrol;145.0;38.7;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;22785.0;Semi-Auto;4350.0;Diesel;145.0;52.3;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2018.0;22791.0;Semi-Auto;7297.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;22995.0;Semi-Auto;21299.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2018.0;23700.0;Automatic;9288.0;Diesel;145.0;44.1;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;21998.0;Semi-Auto;16651.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;21999.0;Automatic;3698.0;Petrol;145.0;48.7;1.5;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;21999.0;Automatic;6777.0;Petrol;145.0;40.4;1.5;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;22500.0;Automatic;1555.0;Petrol;145.0;40.4;1.5;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;22536.0;Automatic;1963.0;Petrol;145.0;40.4;1.5;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;22692.0;Automatic;8988.0;Petrol;145.0;48.7;1.5;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;22760.0;Automatic;10000.0;Diesel;145.0;50.4;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;22995.0;Semi-Auto;13005.0;Petrol;145.0;40.4;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;23676.0;Semi-Auto;10583.0;Petrol;145.0;40.4;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;23798.0;Semi-Auto;2313.0;Petrol;145.0;48.7;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;23950.0;Semi-Auto;9301.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;23990.0;Semi-Auto;2239.0;Petrol;145.0;40.4;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;23996.0;Manual;5922.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;24450.0;Manual;100.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;24491.0;Semi-Auto;5107.0;Diesel;150.0;62.8;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;24750.0;Manual;50.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;24995.0;Semi-Auto;2269.0;Petrol;145.0;40.4;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;24995.0;Semi-Auto;11000.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;24999.0;Automatic;7964.0;Diesel;145.0;50.4;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;25165.0;Semi-Auto;9490.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;25182.0;Semi-Auto;4926.0;Diesel;145.0;62.8;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;25897.0;Semi-Auto;6777.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;25990.0;Semi-Auto;13500.0;Diesel;145.0;44.1;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26090.0;Semi-Auto;5101.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26490.0;Automatic;5907.0;Petrol;145.0;32.8;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;26491.0;Automatic;99.0;Diesel;145.0;52.3;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;26498.0;Manual;50.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;26587.0;Automatic;5257.0;Petrol;145.0;47.1;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;26690.0;Automatic;9956.0;Petrol;145.0;47.1;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;26840.0;Semi-Auto;3806.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;26880.0;Automatic;4867.0;Petrol;145.0;32.8;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;26990.0;Automatic;11267.0;Diesel;145.0;50.4;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;26990.0;Semi-Auto;9000.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;26995.0;Semi-Auto;2936.0;Diesel;145.0;55.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26995.0;Semi-Auto;4482.0;Diesel;145.0;44.1;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26995.0;Semi-Auto;4765.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26998.0;Semi-Auto;25.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;26999.0;Automatic;1201.0;Petrol;145.0;47.1;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;26999.0;Semi-Auto;6095.0;Petrol;150.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27490.0;Semi-Auto;6198.0;Petrol;150.0;40.4;1.5;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27491.0;Semi-Auto;6987.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27498.0;Manual;10.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;27498.0;Manual;40.0;Diesel;150.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;27499.0;Semi-Auto;10951.0;Petrol;150.0;32.8;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27950.0;Automatic;1000.0;Petrol;145.0;47.1;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;27981.0;Semi-Auto;10301.0;Petrol;145.0;47.1;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27995.0;Semi-Auto;9988.0;Petrol;145.0;32.8;2.0;78.0;1.0;1.0;0.0
Arteon;Volkswagen;2019.0;27998.0;Manual;41.0;Diesel;145.0;52.3;2.0;78.0;1.0;0.0;1.0
Arteon;Volkswagen;2019.0;28990.0;Automatic;11.0;Petrol;145.0;38.7;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;28995.0;Semi-Auto;3438.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;29980.0;Automatic;6786.0;Petrol;145.0;32.8;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2019.0;29995.0;Semi-Auto;5000.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2019.0;31495.0;Automatic;8695.0;Diesel;145.0;37.7;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;32391.0;Automatic;2000.0;Diesel;145.0;50.4;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;33450.0;Automatic;8092.0;Diesel;145.0;37.7;2.0;78.0;1.0;2.0;1.0
Arteon;Volkswagen;2019.0;33950.0;Semi-Auto;8000.0;Diesel;145.0;44.1;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2020.0;25590.0;Automatic;7256.0;Petrol;145.0;47.1;2.0;78.0;1.0;2.0;0.0
Arteon;Volkswagen;2020.0;30000.0;Semi-Auto;2000.0;Diesel;145.0;53.3;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2020.0;30490.0;Semi-Auto;1209.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Arteon;Volkswagen;2020.0;31995.0;Semi-Auto;1558.0;Diesel;145.0;50.4;2.0;78.0;1.0;1.0;1.0
Astra;Opel;2003.0;6975.0;Manual;21000.0;Petrol;230.0;36.7;1.8;6.0;2.0;0.0;0.0
Astra;Opel;2004.0;1595.0;Semi-Auto;31404.0;Petrol;200.0;42.8;1.6;6.0;2.0;1.0;0.0
Astra;Opel;2005.0;695.0;Manual;150000.0;Diesel;150.0;57.7;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2005.0;1990.0;Manual;100000.0;Petrol;300.0;36.7;1.8;6.0;2.0;0.0;0.0
Astra;Opel;2006.0;1700.0;Automatic;70000.0;Petrol;305.0;34.4;1.8;6.0;2.0;2.0;0.0
Astra;Opel;2007.0;995.0;Manual;143695.0;Petrol;200.0;42.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2007.0;2999.0;Automatic;98865.0;Petrol;300.0;36.2;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2008.0;2295.0;Manual;90000.0;Petrol;205.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2008.0;2495.0;Manual;71300.0;Petrol;160.0;44.8;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2008.0;3499.0;Manual;74205.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2009.0;1500.0;Manual;110000.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;2250.0;Manual;111700.0;Petrol;160.0;46.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;2695.0;Manual;88802.0;Petrol;240.0;39.2;1.8;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;3250.0;Manual;74321.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;3499.0;Manual;133547.0;Diesel;125.0;57.6;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2010.0;3690.0;Manual;67000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;4495.0;Manual;55000.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;4990.0;Manual;124011.0;Petrol;325.0;30.7;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2010.0;5000.0;Manual;102500.0;Petrol;325.0;30.7;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2011.0;2876.0;Manual;106303.0;Diesel;30.0;62.8;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2011.0;3399.0;Manual;58000.0;Petrol;160.0;45.6;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2011.0;4500.0;Manual;63000.0;Diesel;145.0;55.4;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2011.0;4799.0;Manual;51326.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2012.0;2595.0;Manual;149000.0;Diesel;30.0;62.8;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2012.0;3995.0;Manual;51195.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2012.0;4468.0;Manual;71926.0;Petrol;145.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2012.0;4632.0;Manual;63493.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2012.0;4695.0;Manual;83870.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2012.0;4999.0;Manual;52290.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;4595.0;Manual;88791.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;4999.0;Manual;47000.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5145.0;Manual;64173.0;Diesel;30.0;65.7;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5279.0;Manual;52901.0;Petrol;145.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5494.0;Manual;54700.0;Petrol;165.0;44.1;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5498.0;Manual;38696.0;Petrol;150.0;48.7;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5500.0;Semi-Auto;64565.0;Petrol;240.0;39.8;1.6;6.0;2.0;1.0;0.0
Astra;Opel;2013.0;5691.0;Manual;42535.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5695.0;Manual;46441.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5699.0;Manual;44000.0;Diesel;125.0;60.1;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5795.0;Manual;65206.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5950.0;Manual;67401.0;Diesel;125.0;60.1;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5991.0;Manual;49277.0;Petrol;235.0;39.2;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;5995.0;Manual;54000.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;5999.0;Manual;58595.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;6180.0;Manual;26273.0;Petrol;145.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;6400.0;Automatic;23615.0;Petrol;235.0;39.2;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2013.0;6498.0;Manual;35123.0;Petrol;235.0;39.2;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;6591.0;Manual;24522.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;6699.0;Manual;26000.0;Diesel;125.0;58.9;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2013.0;6995.0;Manual;24440.0;Petrol;200.0;41.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;10990.0;Manual;12248.0;Petrol;300.0;34.9;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;10991.0;Manual;44948.0;Petrol;125.0;57.6;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2013.0;11980.0;Manual;23603.0;Petrol;300.0;34.9;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;3695.0;Manual;79777.0;Petrol;165.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;4192.0;Manual;112000.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;4750.0;Manual;75171.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;4791.0;Manual;72701.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;4890.0;Manual;58450.0;Petrol;145.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;4999.0;Manual;60350.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5130.0;Manual;62005.0;Petrol;150.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5299.0;Manual;47904.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5350.0;Manual;94473.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;5444.0;Manual;64814.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5495.0;Manual;48000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5495.0;Manual;59868.0;Diesel;30.0;62.8;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;5499.0;Manual;47801.0;Diesel;125.0;61.4;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;5500.0;Manual;45315.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5590.0;Manual;48979.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5698.0;Manual;53011.0;Petrol;160.0;44.1;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5801.0;Manual;53513.0;Diesel;0.0;76.3;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;5980.0;Manual;43000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5995.0;Automatic;49000.0;Petrol;240.0;39.2;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2014.0;5995.0;Manual;49000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5995.0;Manual;50574.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5995.0;Manual;52000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5998.0;Manual;51495.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;5999.0;Manual;63682.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;6000.0;Manual;51000.0;Diesel;30.0;62.8;1.7;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;6195.0;Manual;33000.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;6360.0;Automatic;49958.0;Diesel;160.0;50.4;2.0;6.0;2.0;2.0;1.0
Astra;Opel;2014.0;6500.0;Manual;48231.0;Petrol;165.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;6900.0;Manual;23808.0;Petrol;150.0;47.9;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;6925.0;Automatic;36000.0;Petrol;230.0;39.8;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2014.0;6990.0;Manual;32492.0;Petrol;165.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;6999.0;Automatic;20128.0;Petrol;240.0;39.8;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2014.0;6999.0;Manual;19493.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2014.0;7388.0;Manual;31272.0;Diesel;125.0;58.9;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;7500.0;Manual;42959.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2014.0;7999.0;Automatic;13001.0;Petrol;205.0;42.8;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2014.0;7999.0;Manual;30021.0;Diesel;125.0;61.4;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;4794.0;Manual;114000.0;Diesel;30.0;67.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;4990.0;Manual;61000.0;Petrol;145.0;48.7;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;5699.0;Manual;59451.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;5950.0;Automatic;63969.0;Petrol;235.0;39.2;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2015.0;5991.0;Manual;61779.0;Petrol;150.0;48.7;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;5991.0;Manual;77237.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;5995.0;Manual;46927.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6175.0;Manual;41988.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6190.0;Manual;52038.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6350.0;Manual;38699.0;Petrol;205.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6395.0;Manual;39714.0;Petrol;205.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6420.0;Manual;27477.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6490.0;Automatic;54779.0;Diesel;160.0;49.6;2.0;6.0;2.0;2.0;1.0
Astra;Opel;2015.0;6499.0;Manual;53686.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6499.0;Manual;105200.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6740.0;Manual;38652.0;Petrol;160.0;45.6;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6791.0;Manual;39667.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6800.0;Manual;44778.0;Petrol;145.0;48.7;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6940.0;Manual;69712.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6990.0;Manual;55033.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6995.0;Manual;46200.0;Petrol;205.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6995.0;Manual;71066.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6998.0;Manual;48316.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;6999.0;Manual;33907.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;6999.0;Manual;40779.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7050.0;Manual;44485.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7180.0;Manual;33275.0;Petrol;160.0;47.1;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7361.0;Manual;36694.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7412.0;Manual;53645.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;7490.0;Semi-Auto;29453.0;Petrol;235.0;38.7;1.6;6.0;2.0;1.0;0.0
Astra;Opel;2015.0;7640.0;Manual;37476.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7775.0;Manual;47799.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;7799.0;Manual;28604.0;Diesel;30.0;62.8;2.0;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;7922.0;Manual;18927.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7968.0;Manual;38633.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7980.0;Manual;33112.0;Petrol;160.0;47.1;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;7998.0;Manual;49457.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;8395.0;Manual;31900.0;Petrol;160.0;44.8;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;8490.0;Manual;80490.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;8499.0;Manual;30200.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;8995.0;Manual;25874.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;8999.0;Automatic;20039.0;Diesel;160.0;50.4;2.0;6.0;2.0;2.0;1.0
Astra;Opel;2015.0;8999.0;Manual;35662.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;9000.0;Manual;25510.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2015.0;9000.0;Manual;30178.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2015.0;12399.0;Manual;46719.0;Petrol;300.0;34.9;2.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;5999.0;Manual;71313.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6000.0;Manual;93120.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6295.0;Manual;92690.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6395.0;Manual;77503.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;6449.0;Manual;83191.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6490.0;Manual;84277.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6499.0;Manual;78772.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6599.0;Manual;43342.0;Petrol;200.0;43.5;1.6;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;6599.0;Manual;66027.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6899.0;Manual;66267.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
